Symbol,Date,Open,High,Low,Close
KSE-100,27-Sep-18,40904.34,40972.79,40382.41,40851.8
KSE-100,28-Sep-18,40862.69,41064.19,40621.08,40998.59
KSE-100,01-Oct-18,40985.03,41029.06,40709.29,40929.44
KSE-100,02-Oct-18,40974.07,41214.48,40739.76,40800.25
KSE-100,03-Oct-18,40818.6,40841.53,40471.3,40560.19
KSE-100,04-Oct-18,40568.92,40603.73,39993.98,40087.12
KSE-100,05-Oct-18,40081.75,40136.32,39030.03,39226.35
KSE-100,08-Oct-18,39224.88,39297.75,37769.51,37898.29
KSE-100,09-Oct-18,37965.23,39029.33,37965.23,38504.84
KSE-100,10-Oct-18,38551.3,38830.43,37894.09,38792.09
KSE-100,11-Oct-18,38743.35,38743.35,38249.73,38398.3
KSE-100,12-Oct-18,38445.08,38445.08,37401.86,37517.93
KSE-100,15-Oct-18,37453.24,37575.89,36274.25,36767.57
KSE-100,16-Oct-18,36784.07,37342.01,36491.55,36663.38
KSE-100,17-Oct-18,36686.2,37704.08,36686.2,37647.34
KSE-100,18-Oct-18,37806.08,38189.16,37438.38,37982.25
KSE-100,19-Oct-18,38019.32,38468.84,37756.78,38430.27
KSE-100,22-Oct-18,38520.73,38783.87,38258.14,38345.42
KSE-100,23-Oct-18,38363.29,38365.32,37582.69,37714.9
KSE-100,24-Oct-18,38580.29,39296.33,38580.29,39271.12
KSE-100,25-Oct-18,39697.7,40069.4,39407.41,39631.91
KSE-100,26-Oct-18,39736.39,40604.91,39375.42,40556.45
KSE-100,29-Oct-18,40575.1,41513.63,40575.1,41453.76
KSE-100,30-Oct-18,41648.88,41792.81,41366.58,41609.02
KSE-100,31-Oct-18,41611.95,41825.55,41237.48,41649.36
KSE-100,01-Nov-18,41616.27,41829.81,41454.54,41716.1
KSE-100,02-Nov-18,41701.98,42243.83,41607.16,42004.09
KSE-100,05-Nov-18,41892.22,41892.22,41033.87,41493.96
KSE-100,06-Nov-18,41432.27,41554.32,40757.03,40958.53
KSE-100,07-Nov-18,41326.74,41598.39,41235.44,41543.98
KSE-100,08-Nov-18,41623.58,41650.7,41283.68,41367.38
KSE-100,09-Nov-18,41332.75,41569.45,41207.97,41388.88
KSE-100,12-Nov-18,41414.31,41572.17,41052.97,41096.33
KSE-100,13-Nov-18,41112.26,41202.42,40760.49,41152.28
KSE-100,14-Nov-18,40854.89,41322.77,40763.44,40994.05
KSE-100,15-Nov-18,41018.6,41477.9,40940.34,41428.63
KSE-100,16-Nov-18,41536.07,41804.81,41441.74,41660.75
KSE-100,19-Nov-18,41682.92,41682.99,41240.51,41352.77
KSE-100,20-Nov-18,41376.42,41466.7,41213.56,41419.24
KSE-100,22-Nov-18,41367.89,41367.89,40795.96,40874.03
KSE-100,23-Nov-18,40839.64,40899.47,40655.08,40869.28
KSE-100,26-Nov-18,40882.1,41144.09,40664.17,40771.55
KSE-100,27-Nov-18,40825.54,40925.43,40520.47,40894.22
KSE-100,28-Nov-18,40944.66,41084.08,40653.71,40704.8
KSE-100,29-Nov-18,40717.95,40781.43,40462.91,40638.83
KSE-100,30-Nov-18,40625.67,40936.73,40328.19,40496.03
KSE-100,03-Dec-18,40383.27,40383.44,39011.29,39160.6
KSE-100,04-Dec-18,38889.68,39658.48,38889.24,39602.87
KSE-100,05-Dec-18,39607.1,39607.1,38718.42,39303.11
KSE-100,06-Dec-18,39371.09,39456.37,38236.92,38300.62
KSE-100,07-Dec-18,38300.33,38651.88,37779.01,38562.05
KSE-100,10-Dec-18,38826.23,39438.79,38826.23,39299.62
KSE-100,11-Dec-18,39338.68,39338.68,38800.28,38851.96
KSE-100,12-Dec-18,38770.56,38810.15,38130.07,38307.44
KSE-100,13-Dec-18,38328.51,38464.86,37766.96,38011.63
KSE-100,14-Dec-18,38062.64,38597.98,38032.46,38585.66
KSE-100,17-Dec-18,38542.41,38579.36,38203.63,38309.17
KSE-100,18-Dec-18,38245.98,38323.44,37978.58,38115.81
KSE-100,19-Dec-18,38051.78,38179.27,37859.18,38063.15
KSE-100,20-Dec-18,38069.42,38379.69,38014.48,38236.52
KSE-100,21-Dec-18,38241.05,38487.37,37845.42,38251.04
KSE-100,24-Dec-18,38222.81,38347.25,37934.01,38308.92
KSE-100,26-Dec-18,38318.41,38358.82,38168.54,38218.07
KSE-100,27-Dec-18,38382.24,38460.1,37701.16,37853.57
KSE-100,28-Dec-18,37822.29,37891.19,36916.67,37167.02
KSE-100,31-Dec-18,37071.76,37221.77,36802.4,37066.67
KSE-100,01-Jan-19,37067.98,38046.98,37046.21,37995.76
KSE-100,02-Jan-19,38046.7,38449.37,37708.48,37795.25
KSE-100,03-Jan-19,37800.63,37928.37,37374.05,37542.01
KSE-100,04-Jan-19,37565.24,37815.19,37473.9,37547.49
KSE-100,07-Jan-19,37621.24,38626.8,37621.24,38562.4
KSE-100,08-Jan-19,38632.14,39148.92,38599.06,39052.5
KSE-100,09-Jan-19,39201.03,39269.19,38816.34,38921.69
KSE-100,10-Jan-19,39023.67,39225.55,38996.47,39090.28
KSE-100,11-Jan-19,39116.62,39284.39,38794.68,39049.08
KSE-100,14-Jan-19,39177.03,39504.49,39138.76,39412.55
KSE-100,15-Jan-19,39430.2,39712.74,39358.16,39614.17
KSE-100,16-Jan-19,39608.15,39626.7,39225.41,39271.94
KSE-100,17-Jan-19,39265.66,39294.47,38773.27,39243.89
KSE-100,18-Jan-19,39253.45,39390.77,39091.52,39306.5
KSE-100,21-Jan-19,39345.13,39812.36,39345.13,39543.77
KSE-100,22-Jan-19,39557.26,39961.25,39485.76,39902.21
KSE-100,23-Jan-19,39971.54,40198.67,39904.28,40057.85
KSE-100,24-Jan-19,40592.67,40609.03,40218.01,40289.16
KSE-100,25-Jan-19,40307.01,40379.95,40161.8,40264.78
KSE-100,28-Jan-19,40277.09,40465.24,40261.18,40420.09
KSE-100,29-Jan-19,40421.95,40647.97,40306.71,40624.39
KSE-100,30-Jan-19,40644.33,40777.02,40530.69,40607.12
KSE-100,31-Jan-19,40635.66,40863.72,40635.66,40799.52
KSE-100,01-Feb-19,40810.7,41211.4,40789.98,41112.71
KSE-100,04-Feb-19,41209.08,41632.94,41209.08,41614.39
KSE-100,06-Feb-19,41693.37,41766.93,41417.82,41505.68
KSE-100,07-Feb-19,41529.25,41606.29,41289.12,41332.75
KSE-100,08-Feb-19,41358.68,41453.1,40790.55,40887.35
KSE-100,11-Feb-19,41038.02,41076.26,40218.37,40326.53
KSE-100,12-Feb-19,40326.19,40637.5,40269,40596.28
KSE-100,13-Feb-19,40692.74,40839.48,40484.58,40544.11
KSE-100,14-Feb-19,40544.99,40589.15,40318.01,40506.98
KSE-100,15-Feb-19,40515.2,40646.73,40360.91,40486.67
KSE-100,18-Feb-19,40605.13,40658.76,39995.59,40219.47
KSE-100,19-Feb-19,40242.45,40320.58,39932.63,39957.07
KSE-100,20-Feb-19,39943.99,40331.96,39688.75,40279.38
KSE-100,21-Feb-19,40317.66,40416.83,39882.23,40070.71
KSE-100,22-Feb-19,39982.37,40082.27,39799.74,40016.13
KSE-100,25-Feb-19,39990.34,40046.25,39550.65,39606.79
KSE-100,26-Feb-19,39421.88,39421.88,38726.73,38821.67
KSE-100,27-Feb-19,38630.12,38857.9,37323.6,38692.69
KSE-100,28-Feb-19,38815.24,39151.88,38558.45,39054.6
KSE-100,01-Mar-19,39083.98,39713.42,39083.98,39539.01
KSE-100,04-Mar-19,39550.18,39841.74,39499.36,39749.74
KSE-100,05-Mar-19,39775.16,39955.28,39598.91,39688.51
KSE-100,06-Mar-19,39718.18,39845.59,39494.25,39568.1
KSE-100,07-Mar-19,39662.44,39748.24,39257.53,39294.1
KSE-100,08-Mar-19,39313.75,39323.49,38854.63,38950.23
KSE-100,11-Mar-19,39012.48,39146.68,38875.82,38924.11
KSE-100,12-Mar-19,38937.01,39030.88,38647.24,38896.49
KSE-100,13-Mar-19,38874.25,39060.58,38827.62,38928.93
KSE-100,14-Mar-19,38936.09,39000.05,38751.6,38808.61
KSE-100,15-Mar-19,38799.91,38839.01,38187.71,38306.95
KSE-100,18-Mar-19,38355.84,38882.82,38161.72,38851.95
KSE-100,19-Mar-19,38913.36,39011.91,38528.11,38612.37
KSE-100,20-Mar-19,38600.56,38666.55,38427.64,38547.76
KSE-100,21-Mar-19,38548.18,38593.48,38202.28,38384.71
KSE-100,22-Mar-19,38437.16,38721.18,38389.86,38531.87
KSE-100,25-Mar-19,38520.35,38520.35,38053,38128.66
KSE-100,26-Mar-19,38161.08,38372.89,38039.21,38329.13
KSE-100,27-Mar-19,38382.06,38981.12,38371.08,38965.01
KSE-100,28-Mar-19,38960.67,38960.67,38417.45,38552.95
KSE-100,29-Mar-19,38555.65,38733.37,38483,38649.34
KSE-100,01-Apr-19,38633.56,38633.56,38211.08,38354.85
KSE-100,02-Apr-19,38423.14,38558.91,37932.29,38036.02
KSE-100,03-Apr-19,38050.8,38119.14,37855.09,38022.8
KSE-100,04-Apr-19,38037.79,38042.6,37412.75,37516.11
KSE-100,05-Apr-19,37517.13,37592.27,37307.14,37521.81
KSE-100,08-Apr-19,37552.9,37553.22,36738.96,36921.91
KSE-100,09-Apr-19,36906.3,37270.58,36593.2,37129.97
KSE-100,10-Apr-19,37138.79,37170.36,36464.85,36579.32
KSE-100,11-Apr-19,36555.2,36910.37,36499.34,36787.64
KSE-100,12-Apr-19,36788.89,37420.92,36741.7,37337.87
KSE-100,15-Apr-19,37431,37698.79,37281.15,37504.08
KSE-100,16-Apr-19,37519.57,37635.7,37337.74,37381.95
KSE-100,17-Apr-19,37386.47,37418.85,36690.19,36752.57
KSE-100,18-Apr-19,36737.51,36919.95,36417.71,36811.86
KSE-100,19-Apr-19,36827.08,37729.12,36818.61,37292.47
KSE-100,22-Apr-19,37474.8,37479.82,36839.29,36901.69
KSE-100,23-Apr-19,36901.24,36911.61,36136.11,36404.03
KSE-100,24-Apr-19,36375.22,36733.07,36332.28,36504.25
KSE-100,25-Apr-19,36520,36944.63,36514.71,36796.03
KSE-100,26-Apr-19,36806.86,37158.41,36787.19,37130.63
KSE-100,29-Apr-19,37201.59,37438.55,36945.55,37026.27
KSE-100,30-Apr-19,36993.38,37037.3,36704.6,36784.44
KSE-100,02-May-19,36776.22,36857.75,36506.58,36547.63
KSE-100,03-May-19,36544.9,36556.4,36071.1,36122.95
KSE-100,06-May-19,36127.08,36192.05,35570.38,35605.42
KSE-100,07-May-19,35597.8,35806.33,35491.05,35631.06
KSE-100,08-May-19,35666.78,35697.73,34849.57,35035.03
KSE-100,09-May-19,35025.23,35300.26,34828.94,34887.64
KSE-100,10-May-19,34856.43,34875.83,34646.78,34716.53
KSE-100,13-May-19,34850.59,35228.09,33779.66,33900.38
KSE-100,14-May-19,33932.93,34067.27,33691.66,33885.09
KSE-100,15-May-19,33998.92,34443.91,33928.25,34291.65
KSE-100,16-May-19,34361.39,34416.46,33569.64,33971.12
KSE-100,17-May-19,33933.67,33939.32,33005.99,33166.62
KSE-100,20-May-19,33037.18,33322.39,32352.4,33250.54
KSE-100,21-May-19,33260.94,33549.62,32852.23,33442.1
KSE-100,22-May-19,33618.29,34698.58,33618.29,34637.14
KSE-100,23-May-19,35176.79,35631.96,34897.37,35581.34
KSE-100,24-May-19,35635.17,35767.16,35434.07,35703.81
KSE-100,27-May-19,35818.33,35892.88,35607.39,35697.37
KSE-100,28-May-19,35690.61,35709.12,34898.59,34949.28
KSE-100,29-May-19,35083.36,35993.61,35083.36,35959.43
KSE-100,30-May-19,36218.83,36536.78,35655.25,35974.79
KSE-100,03-Jun-19,35890.48,35890.48,35424.06,35505.29
KSE-100,10-Jun-19,35365.02,35365.02,34468.16,34567.55
KSE-100,11-Jun-19,34408.07,34798.6,34262.05,34659.85
KSE-100,12-Jun-19,34617.62,35137.56,34607.71,34937.93
KSE-100,13-Jun-19,34880.34,35501.37,34858.14,35403.07
KSE-100,14-Jun-19,35443.4,35659.35,35295.64,35572.95
KSE-100,17-Jun-19,35601.39,35625.47,35109.94,35168.82
KSE-100,18-Jun-19,35166.09,35187.11,34608.61,34681.72
KSE-100,19-Jun-19,34673.53,34813.9,34522.41,34656.12
KSE-100,20-Jun-19,34691.8,35061.54,34645.96,34995.91
KSE-100,21-Jun-19,35106.58,35207.59,35036.3,35125.25
KSE-100,24-Jun-19,35147.18,35194.64,34368.46,34471.95
KSE-100,25-Jun-19,34416.62,34445.17,33984.6,34190.62
KSE-100,26-Jun-19,34261.32,34290.63,33731.41,34088.56
KSE-100,27-Jun-19,34101.39,34261.92,33521.38,33774.42
KSE-100,28-Jun-19,33776.37,33938.54,33408,33901.58
KSE-100,01-Jul-19,33963.89,34068.58,33825.85,33996.33
KSE-100,02-Jul-19,34013.28,34340.23,33918.92,34307.11
KSE-100,03-Jul-19,34320.93,34938.44,34320.93,34896.55
KSE-100,04-Jul-19,35132.54,35279.32,34466.62,34570.62
KSE-100,05-Jul-19,34525.67,34536.5,34062.98,34190.02
KSE-100,08-Jul-19,34184.57,34230.62,33686.2,33742.68
KSE-100,09-Jul-19,33750.85,34051.01,33655.93,33855.58
KSE-100,10-Jul-19,33887.27,33955,33796.91,33840.05
KSE-100,11-Jul-19,33879.14,33959.23,33722.28,33875.4
KSE-100,12-Jul-19,33865.68,34001.76,33598.36,33672.49
KSE-100,15-Jul-19,33644.53,33646.59,32895.82,32958.35
KSE-100,16-Jul-19,32914.92,33093.79,32604.64,32972.02
KSE-100,17-Jul-19,33028.93,33381.32,32835.05,32981.99
KSE-100,18-Jul-19,32949.25,33014.74,32223.54,32309.54
KSE-100,19-Jul-19,32251.51,32549.31,31901.26,32458.77
KSE-100,22-Jul-19,32625.27,32735.83,32391.55,32584.55
KSE-100,23-Jul-19,32602,32758.44,32454.96,32715.88
KSE-100,24-Jul-19,32726.15,32765.08,32348.91,32401.4
KSE-100,25-Jul-19,32484.35,32502.22,32150.26,32446.4
KSE-100,26-Jul-19,32438.51,32439.16,32031.37,32103.27
KSE-100,29-Jul-19,32105.75,32122.09,31717.76,31734.23
KSE-100,30-Jul-19,31724.81,31775,31485.76,31658.12
KSE-100,31-Jul-19,31668.41,31968.78,31544.32,31938.48
KSE-100,01-Aug-19,32035.61,32060.58,31780.89,31839.11
KSE-100,02-Aug-19,31840.88,31842.3,31431.13,31666.41
KSE-100,05-Aug-19,31610.72,31612.48,30978.96,31180.8
KSE-100,06-Aug-19,31177.17,31333.4,30939.29,31000.67
KSE-100,07-Aug-19,30984.37,30995.75,30229.38,30277.45
KSE-100,08-Aug-19,30220.84,30220.84,29400.28,29737.98
KSE-100,09-Aug-19,29732.34,30036.94,29332.8,29429.07
KSE-100,16-Aug-19,29415.97,29415.97,28691.79,28764.63
KSE-100,19-Aug-19,28779.34,29609.16,28670.98,29562.42
KSE-100,20-Aug-19,29647.99,30503.11,29647.99,30419.22
KSE-100,21-Aug-19,30579.36,31103.07,30426.39,30972.75
KSE-100,22-Aug-19,31163.01,31913.32,31163.01,31884.45
KSE-100,23-Aug-19,31962.97,32100.56,31225.06,31350.01
KSE-100,26-Aug-19,31310.43,31310.43,30410.54,30520.6
KSE-100,27-Aug-19,30458.31,30642.38,29951,30584.85
KSE-100,28-Aug-19,30660.64,31112.82,30551.91,30637.71
KSE-100,29-Aug-19,30592.84,30808.44,30110.49,30158.96
KSE-100,30-Aug-19,30144.98,30315.02,29559.82,29672.12
KSE-100,02-Sep-19,29738.28,30178.57,29738.28,30057.29
KSE-100,03-Sep-19,30082.29,30247.32,29739.58,29809.68
KSE-100,04-Sep-19,29805.66,30378.13,29468.12,30244.73
KSE-100,05-Sep-19,30370.9,30745.3,30144.06,30214.77
KSE-100,06-Sep-19,30218.36,30550.93,30011.5,30467.2
KSE-100,11-Sep-19,30531.05,31022.5,30531.05,30954.83
KSE-100,12-Sep-19,30950.85,31846.68,30950.85,31546.61
KSE-100,13-Sep-19,31614.09,31630.07,31279.83,31481.31
KSE-100,16-Sep-19,31825.85,31954.56,31628.99,31928.55
KSE-100,17-Sep-19,32004.33,32106.19,31769.98,31908.92
KSE-100,18-Sep-19,31887.42,31887.42,31508.75,31555.47
KSE-100,19-Sep-19,31534.63,32235.29,31475,32184.03
KSE-100,20-Sep-19,32240.35,32332.73,32055.3,32111.1
KSE-100,23-Sep-19,32147.65,32147.65,31709.26,31751.21
KSE-100,24-Sep-19,31755.59,31892.23,31436.22,31829.24
KSE-100,25-Sep-19,31804.79,31868.62,31472.02,31565.21
KSE-100,26-Sep-19,31588.52,31592.11,31272.06,31433.89
KSE-100,27-Sep-19,31528.13,32085.73,31368.81,32070.81
KSE-100,30-Sep-19,32131.37,32395.67,31929.62,32078.85
KSE-100,01-Oct-19,32084.66,32290.7,31995.53,32254.32
KSE-100,02-Oct-19,32250.06,32390.15,32180.1,32363.35
KSE-100,03-Oct-19,32426.22,32834.89,32279.86,32752.25
KSE-100,04-Oct-19,32782.47,33053.79,32698.97,33033.32
KSE-100,07-Oct-19,33047.79,33850.96,32947.22,33636.82
KSE-100,08-Oct-19,33740.52,33876.62,33409.12,33476.62
KSE-100,09-Oct-19,33443.64,33604.55,33339.32,33523.74
KSE-100,10-Oct-19,33540.89,34048.44,33540.89,34027.7
KSE-100,11-Oct-19,34091.49,34690.76,34091.49,34475.69
KSE-100,14-Oct-19,34507.27,34697.92,34123.82,34186.26
KSE-100,15-Oct-19,34197.85,34259.23,33929,34083.53
KSE-100,16-Oct-19,34186.27,34434.45,34122.84,34281.09
KSE-100,17-Oct-19,34293.09,34361.85,33830.1,33898.56
KSE-100,18-Oct-19,33934.92,34096.39,33666.41,33870.15
KSE-100,21-Oct-19,33871.83,33885.47,33069.93,33084.73
KSE-100,22-Oct-19,33107.28,33240.1,32958.63,33198.96
KSE-100,23-Oct-19,33277.36,33639.76,33277.36,33439.69
KSE-100,24-Oct-19,33467.06,33862.64,33446.04,33762.48
KSE-100,25-Oct-19,33791.12,33943.81,33597.86,33657.46
KSE-100,28-Oct-19,33731.87,34010.83,33572.34,33861.59
KSE-100,29-Oct-19,33959.94,34016.8,33715.97,33797.51
KSE-100,30-Oct-19,33811.6,33952.57,33670.7,33761.41
KSE-100,31-Oct-19,33798.97,34306,33792.75,34203.68
KSE-100,01-Nov-19,34182.89,34490.96,34108.01,34377.61
KSE-100,04-Nov-19,34421.52,35309.05,34421.52,35277.46
KSE-100,05-Nov-19,35415.05,35608.77,35240.37,35358.31
KSE-100,06-Nov-19,35522.9,35985.21,35522.9,35653.33
KSE-100,07-Nov-19,35802.97,35834.24,35458.1,35758.52
KSE-100,08-Nov-19,35778.44,36048.52,35768.22,35978.16
KSE-100,11-Nov-19,36091.35,36817.73,36091.35,36803.1
KSE-100,12-Nov-19,37065.63,37182.5,36672.22,36765.56
KSE-100,13-Nov-19,36800.41,37289.41,36481.03,37166.96
KSE-100,14-Nov-19,37320.05,37507.02,37129.98,37243.2
KSE-100,15-Nov-19,37351.94,37634.75,37224.87,37583.89
KSE-100,18-Nov-19,37910.04,38452.73,37910.04,38411.56
KSE-100,19-Nov-19,38597.32,38911.46,38391.89,38564.37
KSE-100,20-Nov-19,38643.99,38662.3,37977.63,38037.68
KSE-100,21-Nov-19,38046.34,38096.56,37033.28,37101.31
KSE-100,22-Nov-19,37118.43,37949.83,36953.96,37925.79
KSE-100,25-Nov-19,37986.33,38293.08,37839.03,38212.28
KSE-100,26-Nov-19,38254.26,38568.05,37535.89,37795.05
KSE-100,27-Nov-19,37889.52,38122.72,37671.39,38122.72
KSE-100,28-Nov-19,38194.27,38847.19,38161.2,38706.27
KSE-100,29-Nov-19,38874.55,39452.76,38874.55,39287.65
KSE-100,02-Dec-19,39521.18,40144.12,39313.04,40124.22
KSE-100,03-Dec-19,40344.8,40444.05,39725.53,39788.73
KSE-100,04-Dec-19,39845.12,40307.53,39659.43,40270.52
KSE-100,05-Dec-19,40494.97,40813.53,40493.23,40641.1
KSE-100,06-Dec-19,40714.23,40987.76,40594.17,40732.25
KSE-100,09-Dec-19,40804.44,40922.43,40313.74,40442.8
KSE-100,10-Dec-19,40479.07,40704.22,40259.03,40664.6
KSE-100,11-Dec-19,40741.89,40911.19,40450.98,40531.42
KSE-100,12-Dec-19,40556.78,40773.66,40170.24,40514.17
KSE-100,13-Dec-19,40576.35,41077.83,40565.97,40916.59
KSE-100,16-Dec-19,41013.59,41701.04,41013.59,41644.88
KSE-100,17-Dec-19,41911.75,42056.14,41020.89,41768.66
KSE-100,18-Dec-19,41667.73,41920.62,41389.39,41603.71
KSE-100,19-Dec-19,41627.18,41796.33,40414.36,40655.37
KSE-100,20-Dec-19,40748.92,41054.42,40489.49,40832.99
KSE-100,23-Dec-19,40801.88,40801.88,39931.78,40008.29
KSE-100,24-Dec-19,39957.73,40489.41,39454.79,40328.32
KSE-100,26-Dec-19,40370.08,41148.72,40370.08,41127.79
KSE-100,27-Dec-19,41197.33,41289.68,40722.02,40848.53
KSE-100,30-Dec-19,40971.38,41295.28,40814.8,40887.62
KSE-100,31-Dec-19,40928.41,40997.5,40671.67,40735.08
KSE-100,01-Jan-20,40767.93,41544.05,40767.93,41400
KSE-100,02-Jan-20,41583.59,42545.33,41582.22,42480.76
KSE-100,03-Jan-20,42815.03,42835.34,42077.15,42323.3
KSE-100,06-Jan-20,41900.35,41900.35,41206.49,41296.24
KSE-100,07-Jan-20,41445.96,41968.82,41331.95,41904.47
KSE-100,08-Jan-20,41493.63,41939.47,41171.14,41357.56
KSE-100,09-Jan-20,41993.99,42556.01,41993.99,42523.07
KSE-100,10-Jan-20,42650.1,43241.78,42650.1,43207.05
KSE-100,13-Jan-20,43289.94,43453.34,43037.44,43218.67
KSE-100,14-Jan-20,43272.46,43468.49,43095.41,43207.04
KSE-100,15-Jan-20,43212.59,43241.06,42877.9,42993.03
KSE-100,16-Jan-20,43015.81,43205.26,42805.73,43065.1
KSE-100,17-Jan-20,43093.16,43246.61,43016.6,43167.77
KSE-100,20-Jan-20,43245.13,43305.42,42632.53,42747.63
KSE-100,21-Jan-20,42816.68,42965.41,42337.69,42626.48
KSE-100,22-Jan-20,42634.75,42675.42,42143.9,42561.27
KSE-100,23-Jan-20,42646.2,42907.32,42435.4,42506.95
KSE-100,24-Jan-20,42472.94,42707.43,42250.56,42633.03
KSE-100,27-Jan-20,42676.83,42738.56,42471.07,42539.23
KSE-100,28-Jan-20,42504.69,42504.69,42152.44,42299.19
KSE-100,29-Jan-20,42306.65,42429.49,41790.81,41898.7
KSE-100,30-Jan-20,41888.79,41982.7,41548.04,41903.51
KSE-100,31-Jan-20,41976.47,42137.59,41558.74,41630.94
KSE-100,03-Feb-20,41376.72,41376.72,40233.47,40409.38
KSE-100,04-Feb-20,40474.63,40954.93,40343.19,40884.25
KSE-100,06-Feb-20,41028.85,41163.82,40684.18,40724.41
KSE-100,07-Feb-20,40869.49,40869.49,40046.48,40143.63
KSE-100,10-Feb-20,40150.34,40150.34,39195.83,39296.7
KSE-100,11-Feb-20,39408.62,39985.96,39084.86,39714.46
KSE-100,12-Feb-20,39855.3,40637.79,39850.94,40531.13
KSE-100,13-Feb-20,40629,40787.24,40323.42,40455.44
KSE-100,14-Feb-20,40594.24,40603.16,40094.07,40243.26
KSE-100,17-Feb-20,40251.26,40522.63,40047.38,40276.93
KSE-100,18-Feb-20,40325.75,40600.8,40064.36,40175.35
KSE-100,19-Feb-20,40221.82,40644.06,40212.3,40574.52
KSE-100,20-Feb-20,40660.52,40698.1,40447.78,40481.65
KSE-100,21-Feb-20,40496.11,40527.08,40171.1,40249.22
KSE-100,24-Feb-20,40238.25,40238.25,39079.78,39143.73
KSE-100,25-Feb-20,39039.03,39249.56,38693.02,38858.45
KSE-100,26-Feb-20,38964.79,38980.1,38074.16,38338.33
KSE-100,27-Feb-20,37985.57,38242.12,36918.22,38087.32
KSE-100,28-Feb-20,37925.95,38307.07,37756.98,37983.62
KSE-100,02-Mar-20,38077.3,39362.29,38077.3,39296.3
KSE-100,03-Mar-20,39514.24,39866.46,39057.53,39199.68
KSE-100,04-Mar-20,39218.73,39262.55,38758.89,38906.4
KSE-100,05-Mar-20,38992.89,39742.52,38992.89,39382.11
KSE-100,06-Mar-20,39193.74,39193.74,38122.96,38219.67
KSE-100,09-Mar-20,36887,37071.54,35914.03,37058.95
KSE-100,10-Mar-20,36829.3,37734.75,36829.3,37695.75
KSE-100,11-Mar-20,37902.29,38333.09,37519.44,37673.25
KSE-100,12-Mar-20,37160.88,37254.83,35884.22,35956.69
KSE-100,13-Mar-20,35343.45,36230.24,34266.91,36060.88
KSE-100,16-Mar-20,35758.94,35758.94,33617.32,33684.91
KSE-100,17-Mar-20,33365.99,33893.84,32416.41,32616.93
KSE-100,18-Mar-20,32206.47,32206.47,30378.68,30416.05
KSE-100,19-Mar-20,28853.62,30520.29,28452.44,30129.83
KSE-100,20-Mar-20,30846.1,30928.05,29903.81,30667.41
KSE-100,24-Mar-20,28842.32,28878.31,28510.45,28564.83
KSE-100,25-Mar-20,28665.85,28798.13,27169.14,27228.8
KSE-100,26-Mar-20,27046.71,28191.33,27046.71,27267.2
KSE-100,27-Mar-20,27247.44,28273.09,27152.66,28109.57
KSE-100,30-Mar-20,27982.46,28114.1,27461.59,28023.39
KSE-100,31-Mar-20,28085.25,29334.77,28028.47,29231.63
KSE-100,01-Apr-20,29253.49,29692.19,28902.08,29505.57
KSE-100,02-Apr-20,29573.58,30842,29458.02,30782.66
KSE-100,03-Apr-20,31267.64,31817.1,31254.21,31621.79
KSE-100,06-Apr-20,31915.41,31915.41,30499.79,30579.15
KSE-100,07-Apr-20,30653.71,31306.3,30653.71,31231.55
KSE-100,08-Apr-20,31205.63,31239.72,30775.45,30971.27
KSE-100,09-Apr-20,31248.63,32009.87,31248.63,31837.3
KSE-100,10-Apr-20,31728.18,32086.1,31377.1,32033.2
KSE-100,13-Apr-20,31953.34,31953.34,30927.91,31032.99
KSE-100,14-Apr-20,30979.68,31395.75,30941.07,31222.74
KSE-100,15-Apr-20,31388.3,31798.33,31180.66,31242.19
KSE-100,16-Apr-20,31259.86,31447.22,31016.01,31329.46
KSE-100,17-Apr-20,31470.39,33257.15,31434.31,32831.83
KSE-100,20-Apr-20,33046.89,33857.54,33046.89,33499.65
KSE-100,21-Apr-20,33499.65,33499.65,32296.5,32422.83
KSE-100,22-Apr-20,32170.28,32640.17,31892.2,32464.23
KSE-100,23-Apr-20,32832.54,32940.31,32448.15,32850.83
KSE-100,24-Apr-20,32978.41,33069.17,32737.97,32806.38
KSE-100,27-Apr-20,32608.85,32632.85,32131.08,32314.57
KSE-100,28-Apr-20,32284.78,32635.91,32284.78,32553.39
KSE-100,29-Apr-20,32763.98,33158.84,32763.98,33158.84
KSE-100,30-Apr-20,33493.09,34178.57,33493.09,34111.64
KSE-100,04-May-20,34020.51,34163.92,33709.34,33916.64
KSE-100,05-May-20,34253.44,34385.76,33857.83,33992.75
KSE-100,06-May-20,34107.05,34123.01,33675.49,33728.18
KSE-100,07-May-20,33636.43,33811.36,33238.26,33304.16
KSE-100,08-May-20,33420.09,33501.3,33159.05,33267.69
KSE-100,11-May-20,33304.66,33325.54,33126.15,33283.79
KSE-100,12-May-20,33412.17,33628.37,33387.92,33603.02
KSE-100,13-May-20,33728.04,33802.87,33634.15,33693.04
KSE-100,14-May-20,33897.18,33997.29,33686.86,33804.9
KSE-100,15-May-20,33893.41,34041.44,33822.81,34008.33
KSE-100,18-May-20,34365.84,34394.66,33762.67,33804.97
KSE-100,19-May-20,33929.01,34350.78,33913.94,34158.55
KSE-100,20-May-20,34216.54,34224.15,33786.96,33932.81
KSE-100,21-May-20,34009.54,34049,33757.37,33836.61
KSE-100,28-May-20,33822.27,33822.27,33598.4,33695.42
KSE-100,29-May-20,33766.76,34049.17,33757.77,33931.23
